paths,rating,title
./data/kaikan_phrase/kaikan_phrase_7_12.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_45_21.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_18_20.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_45_23.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_48_16.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_48_17.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_45_22.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_17_16.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_48_15.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_18_19.jpg,7.47,Kaikan♥Phrase
./data/kaikan_phrase/kaikan_phrase_18_18.jpg,7.47,Kaikan♥Phrase
./data/pochi_kuro/pochi_kuro_12_9.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_42_11.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_22_8.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_42_10.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_42_9.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_21_7.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_12_7.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_28_8.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_12_8.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_21_9.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_22_7.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_28_9.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_22_9.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_28_7.jpg,7.31,Pochi Kuro
./data/pochi_kuro/pochi_kuro_21_8.jpg,7.31,Pochi Kuro
./data/nijiiro_days/nijiiro_days_55_22.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_22_23.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_55_23.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_54_23.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_22_25.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_54_21.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_54_22.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_55_21.jpg,7.97,Nijiiro Days
./data/nijiiro_days/nijiiro_days_22_24.jpg,7.97,Nijiiro Days
./data/seishun_kouryakuhon/seishun_kouryakuhon_2_26.jpg,7.75,Seishun Kouryakuhon
./data/seishun_kouryakuhon/seishun_kouryakuhon_2_28.jpg,7.75,Seishun Kouryakuhon
./data/seishun_kouryakuhon/seishun_kouryakuhon_2_27.jpg,7.75,Seishun Kouryakuhon
./data/rrr/rrr_44_9.jpg,7.77,RRR
./data/rrr/rrr_106_11.jpg,7.77,RRR
./data/rrr/rrr_44_10.jpg,7.77,RRR
./data/rrr/rrr_31_10.jpg,7.77,RRR
./data/rrr/rrr_106_10.jpg,7.77,RRR
./data/rrr/rrr_31_12.jpg,7.77,RRR
./data/rrr/rrr_31_11.jpg,7.77,RRR
./data/rrr/rrr_44_11.jpg,7.77,RRR
./data/rrr/rrr_8_14.jpg,7.77,RRR
./data/rrr/rrr_8_13.jpg,7.77,RRR
./data/rrr/rrr_106_9.jpg,7.77,RRR
./data/rrr/rrr_8_12.jpg,7.77,RRR
./data/kami_no_shizuku/kami_no_shizuku_21_9.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_25_12.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_24_11.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_25_13.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_10_9.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_21_11.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_31_8.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_24_10.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_31_9.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_21_10.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_31_10.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_25_11.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_24_9.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_10_11.jpg,7.55,Kami no Shizuku
./data/kami_no_shizuku/kami_no_shizuku_10_10.jpg,7.55,Kami no Shizuku
./data/joshiraku/joshiraku_31_7.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_31_8.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_13_8.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_42_6.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_11_7.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_42_8.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_31_6.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_42_7.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_13_6.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_11_6.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_13_7.jpg,7.34,Joshiraku
./data/joshiraku/joshiraku_11_8.jpg,7.34,Joshiraku
./data/kubera/kubera_285_14.jpg,7.98,Kubera
./data/kubera/kubera_422_31.jpg,7.98,Kubera
./data/kubera/kubera_422_30.jpg,7.98,Kubera
./data/kubera/kubera_422_32.jpg,7.98,Kubera
./data/kubera/kubera_489_26.jpg,7.98,Kubera
./data/kubera/kubera_355_28.jpg,7.98,Kubera
./data/kubera/kubera_33_4.jpg,7.98,Kubera
./data/kubera/kubera_33_2.jpg,7.98,Kubera
./data/kubera/kubera_355_30.jpg,7.98,Kubera
./data/kubera/kubera_489_27.jpg,7.98,Kubera
./data/kubera/kubera_285_16.jpg,7.98,Kubera
./data/kubera/kubera_489_25.jpg,7.98,Kubera
./data/kubera/kubera_33_3.jpg,7.98,Kubera
./data/kubera/kubera_355_29.jpg,7.98,Kubera
./data/kubera/kubera_285_15.jpg,7.98,Kubera
./data/flying_witch/flying_witch_28_12.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_71_13.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_71_11.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_72_14.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_73_14.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_73_16.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_28_13.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_7_11.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_72_12.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_7_12.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_7_13.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_72_13.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_28_14.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_73_15.jpg,7.87,Flying Witch
./data/flying_witch/flying_witch_71_12.jpg,7.87,Flying Witch
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_23_21.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_23_20.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_3_22.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_27_18.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_3_21.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_31_21.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_9_21.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_31_19.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_27_19.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_23_22.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_27_17.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_3_20.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_31_20.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_9_20.jpg,7.73,Kore wa Koi no Hanashi
./data/kore_wa_koi_no_hanashi/kore_wa_koi_no_hanashi_9_22.jpg,7.73,Kore wa Koi no Hanashi
./data/school_rumble_z/school_rumble_z_7_8.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_7_7.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_1_7.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_9_9.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_2_9.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_9_8.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_9_10.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_1_8.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_7_9.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_2_8.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_1_9.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_2_7.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_10_7.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_10_8.jpg,7.27,School Rumble Z
./data/school_rumble_z/school_rumble_z_10_9.jpg,7.27,School Rumble Z
./data/coelacanth/coelacanth_5_23.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_4_27.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_3_21.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_1_28.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_1_29.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_3_19.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_8_30.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_3_20.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_4_28.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_8_32.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_1_27.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_8_31.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_5_24.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_5_22.jpg,7.49,Coelacanth
./data/coelacanth/coelacanth_4_29.jpg,7.49,Coelacanth
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_13_17.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_11_17.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_23_18.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_11_18.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_16_18.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_76_18.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_16_19.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_76_19.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_16_20.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_13_19.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_23_17.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_13_18.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_76_20.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_23_19.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/hitoribocchi_no_chikyuu_shinryaku/hitoribocchi_no_chikyuu_shinryaku_11_19.jpg,7.45,Hitoribocchi no Chikyuu Shinryaku
./data/yandere_kanojo/yandere_kanojo_17_9.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_25_9.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_44_11.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_17_8.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_17_10.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_44_12.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_22_10.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_22_11.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_25_11.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_23_8.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_25_10.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_44_10.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_22_9.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_23_7.jpg,7.55,Yandere Kanojo
./data/yandere_kanojo/yandere_kanojo_23_9.jpg,7.55,Yandere Kanojo
./data/dragon_half/dragon_half_61_5.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_60_12.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_55_8.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_12_7.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_12_8.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_12_9.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_20_9.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_60_11.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_20_10.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_61_7.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_60_13.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_61_6.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_55_7.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_20_11.jpg,7.35,Dragon Half
./data/dragon_half/dragon_half_55_9.jpg,7.35,Dragon Half
./data/tower_of_god/tower_of_god_66_15.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_150_11.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_532_7.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_150_9.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_243_25.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_532_5.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_532_6.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_66_14.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_66_16.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_243_23.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_68_18.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_68_17.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_150_10.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_243_24.jpg,8.4,Tower of God
./data/tower_of_god/tower_of_god_68_16.jpg,8.4,Tower of God
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_30_20.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_18_20.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_18_19.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_30_18.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_24_21.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_19_19.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_26_20.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_19_18.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_30_19.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_18_18.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_26_21.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_24_19.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_19_20.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_26_19.jpg,7.38,Darling wa Namamono ni Tsuki
./data/darling_wa_namamono_ni_tsuki/darling_wa_namamono_ni_tsuki_24_20.jpg,7.38,Darling wa Namamono ni Tsuki
./data/deadman_wonderland/deadman_wonderland_47_18.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_37_23.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_26_19.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_4_22.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_17_20.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_17_22.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_17_21.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_37_22.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_37_21.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_47_20.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_4_21.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_47_19.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_26_20.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_4_20.jpg,7.96,Deadman Wonderland
./data/deadman_wonderland/deadman_wonderland_26_21.jpg,7.96,Deadman Wonderland
./data/player/player_136_23.jpg,7.62,Player
./data/player/player_136_21.jpg,7.62,Player
./data/player/player_98_13.jpg,7.62,Player
./data/player/player_88_13.jpg,7.62,Player
./data/player/player_136_22.jpg,7.62,Player
./data/player/player_88_15.jpg,7.62,Player
./data/player/player_47_12.jpg,7.62,Player
./data/player/player_74_13.jpg,7.62,Player
./data/player/player_74_11.jpg,7.62,Player
./data/player/player_98_12.jpg,7.62,Player
./data/player/player_47_13.jpg,7.62,Player
./data/player/player_98_14.jpg,7.62,Player
./data/player/player_47_14.jpg,7.62,Player
./data/player/player_88_14.jpg,7.62,Player
./data/player/player_74_12.jpg,7.62,Player
./data/rojica_to_rakkasei/rojica_to_rakkasei_7_13.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_25_39.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_23_11.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_24_23.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_7_15.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_25_40.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_10_18.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_23_13.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_23_12.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_24_25.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_25_41.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_24_24.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_7_14.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_10_17.jpg,8.22,Rojica to Rakkasei
./data/rojica_to_rakkasei/rojica_to_rakkasei_10_19.jpg,8.22,Rojica to Rakkasei
./data/mushishi/mushishi_12_20.jpg,8.72,Mushishi
./data/mushishi/mushishi_22_124.jpg,8.72,Mushishi
./data/mushishi/mushishi_9_20.jpg,8.72,Mushishi
./data/mushishi/mushishi_13_23.jpg,8.72,Mushishi
./data/mushishi/mushishi_12_22.jpg,8.72,Mushishi
./data/mushishi/mushishi_21_118.jpg,8.72,Mushishi
./data/mushishi/mushishi_22_122.jpg,8.72,Mushishi
./data/mushishi/mushishi_13_24.jpg,8.72,Mushishi
./data/mushishi/mushishi_22_123.jpg,8.72,Mushishi
./data/mushishi/mushishi_13_25.jpg,8.72,Mushishi
./data/mushishi/mushishi_21_116.jpg,8.72,Mushishi
./data/mushishi/mushishi_9_22.jpg,8.72,Mushishi
./data/mushishi/mushishi_21_117.jpg,8.72,Mushishi
./data/mushishi/mushishi_12_21.jpg,8.72,Mushishi
./data/mushishi/mushishi_9_21.jpg,8.72,Mushishi
./data/mx0/mx0_12_9.jpg,7.92,Mx0
./data/mx0/mx0_91_9.jpg,7.92,Mx0
./data/mx0/mx0_73_9.jpg,7.92,Mx0
./data/mx0/mx0_54_9.jpg,7.92,Mx0
./data/mx0/mx0_12_11.jpg,7.92,Mx0
./data/mx0/mx0_91_8.jpg,7.92,Mx0
./data/mx0/mx0_89_9.jpg,7.92,Mx0
./data/mx0/mx0_73_10.jpg,7.92,Mx0
./data/mx0/mx0_54_10.jpg,7.92,Mx0
./data/mx0/mx0_73_8.jpg,7.92,Mx0
./data/mx0/mx0_54_8.jpg,7.92,Mx0
./data/mx0/mx0_89_8.jpg,7.92,Mx0
./data/mx0/mx0_12_10.jpg,7.92,Mx0
./data/mx0/mx0_89_10.jpg,7.92,Mx0
./data/mx0/mx0_91_10.jpg,7.92,Mx0
./data/kakegurui/kakegurui_2_33.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_25_28.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_25_30.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_81_19.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_81_18.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_2_31.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_73_14.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_54_19.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_73_15.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_25_29.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_2_32.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_81_17.jpg,7.75,Kakegurui
./data/kakegurui/kakegurui_54_18.jpg,7.75,Kakegurui
