paths,rating,title
./data/non_non_biyori/non_non_biyori_1_7.jpg,8.22,Non Non Biyori
./data/non_non_biyori/non_non_biyori_1_8.jpg,8.22,Non Non Biyori
./data/sengoku_youko/sengoku_youko_58_14.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_58_15.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_58_16.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_59_13.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_59_14.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_59_15.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_3_12.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_3_13.jpg,8.2,Sengoku Youko
./data/sengoku_youko/sengoku_youko_3_14.jpg,8.2,Sengoku Youko
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_10_13.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_10_14.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_10_15.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_22_17.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_22_18.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_22_19.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_13_9.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_13_10.jpg,8.2,Mahouka Koukou no Rettousei
./data/mahouka_koukou_no_rettousei/mahouka_koukou_no_rettousei_13_11.jpg,8.2,Mahouka Koukou no Rettousei
./data/h2/h2_301_8.jpg,8.19,H2
./data/h2/h2_301_9.jpg,8.19,H2
./data/h2/h2_301_10.jpg,8.19,H2
./data/the_one/the_one_71_6.jpg,8.18,The One
./data/the_one/the_one_71_7.jpg,8.18,The One
./data/the_one/the_one_71_8.jpg,8.18,The One
./data/the_one/the_one_88_18.jpg,8.18,The One
./data/the_one/the_one_88_19.jpg,8.18,The One
./data/the_one/the_one_88_20.jpg,8.18,The One
./data/the_one/the_one_51_10.jpg,8.18,The One
./data/the_one/the_one_51_11.jpg,8.18,The One
./data/the_one/the_one_51_12.jpg,8.18,The One
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_2_24.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_2_25.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_2_26.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_12_13.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_12_14.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_12_15.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_11_13.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_11_14.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/zankoku_na_kami_ga_shihai_suru/zankoku_na_kami_ga_shihai_suru_11_15.jpg,8.18,Zankoku na Kami ga Shihai suru
./data/uzumaki/uzumaki_3_15.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_3_16.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_3_17.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_9_15.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_9_16.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_9_17.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_4_15.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_4_16.jpg,8.17,Uzumaki
./data/uzumaki/uzumaki_4_17.jpg,8.17,Uzumaki
./data/boku_no_hero_academia/boku_no_hero_academia_2_12.jpg,8.11,Boku no Hero Academia
./data/boku_no_hero_academia/boku_no_hero_academia_2_13.jpg,8.11,Boku no Hero Academia
./data/boku_no_hero_academia/boku_no_hero_academia_2_14.jpg,8.11,Boku no Hero Academia
./data/boku_no_hero_academia/boku_no_hero_academia_111_10.jpg,8.11,Boku no Hero Academia
./data/boku_no_hero_academia/boku_no_hero_academia_111_11.jpg,8.11,Boku no Hero Academia
./data/boku_no_hero_academia/boku_no_hero_academia_111_12.jpg,8.11,Boku no Hero Academia
./data/girl_friends/girl_friends_22_9.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_22_10.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_22_11.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_15_11.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_24_7.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_24_8.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_24_9.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_12_9.jpg,8.1,Girl Friends
./data/girl_friends/girl_friends_12_10.jpg,8.1,Girl Friends
./data/runway_de_waratte/runway_de_waratte_18_11.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_18_12.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_18_13.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_85_9.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_85_10.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_85_11.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_73_9.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_73_10.jpg,8.1,Runway de Waratte
./data/runway_de_waratte/runway_de_waratte_73_11.jpg,8.1,Runway de Waratte
./data/devilman/devilman_2_114.jpg,8.03,Devilman
./data/devilman/devilman_2_115.jpg,8.03,Devilman
./data/devilman/devilman_1_98.jpg,8.03,Devilman
./data/devilman/devilman_1_99.jpg,8.03,Devilman
./data/devilman/devilman_1_100.jpg,8.03,Devilman
./data/devilman/devilman_3_111.jpg,8.03,Devilman
./data/devilman/devilman_3_113.jpg,8.03,Devilman
./data/devilman/devilman_4_95.jpg,8.03,Devilman
./data/devilman/devilman_4_96.jpg,8.03,Devilman
./data/shoukoku_no_altair/shoukoku_no_altair_131_15.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_131_16.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_131_17.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_91_17.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_91_18.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_91_19.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_16_17.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_16_18.jpg,8.03,Shoukoku no Altair
./data/shoukoku_no_altair/shoukoku_no_altair_16_19.jpg,8.03,Shoukoku no Altair
./data/detroit_metal_city/detroit_metal_city_45_7.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_45_8.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_45_9.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_66_8.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_66_9.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_66_10.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_44_9.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_44_10.jpg,8.03,Detroit Metal City
./data/detroit_metal_city/detroit_metal_city_44_11.jpg,8.03,Detroit Metal City
./data/school_rumble/school_rumble_2_68.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_2_69.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_2_70.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_18_78.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_18_79.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_18_80.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_8_90.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_8_91.jpg,7.98,School Rumble
./data/school_rumble/school_rumble_8_92.jpg,7.98,School Rumble
./data/psyren/psyren_50_8.jpg,7.97,Psyren
./data/psyren/psyren_50_9.jpg,7.97,Psyren
./data/psyren/psyren_50_10.jpg,7.97,Psyren
./data/psyren/psyren_18_8.jpg,7.97,Psyren
./data/psyren/psyren_18_9.jpg,7.97,Psyren
./data/psyren/psyren_18_10.jpg,7.97,Psyren
./data/psyren/psyren_115_9.jpg,7.97,Psyren
./data/psyren/psyren_115_10.jpg,7.97,Psyren
./data/psyren/psyren_115_11.jpg,7.97,Psyren
./data/bartender/bartender_46_11.jpg,7.94,Bartender
./data/bartender/bartender_46_12.jpg,7.94,Bartender
./data/bartender/bartender_46_13.jpg,7.94,Bartender
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_11_18.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_11_19.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_11_20.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_17_20.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_17_21.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_17_22.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_3_11.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_3_12.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/uragiri_wa_boku_no_namae_wo_shitteiru/uragiri_wa_boku_no_namae_wo_shitteiru_3_13.jpg,7.91,Uragiri wa Boku no Namae wo Shitteiru
./data/zetsuen_no_tempest/zetsuen_no_tempest_23_19.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_23_20.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_23_21.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_28_25.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_28_26.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_28_27.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_25_26.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_25_27.jpg,7.91,Zetsuen no Tempest
./data/zetsuen_no_tempest/zetsuen_no_tempest_25_28.jpg,7.91,Zetsuen no Tempest
./data/acid_town/acid_town_35_11.jpg,7.88,Acid Town
./data/acid_town/acid_town_35_12.jpg,7.88,Acid Town
./data/acid_town/acid_town_35_13.jpg,7.88,Acid Town
./data/acid_town/acid_town_45_10.jpg,7.88,Acid Town
./data/acid_town/acid_town_45_11.jpg,7.88,Acid Town
./data/acid_town/acid_town_45_12.jpg,7.88,Acid Town
./data/all_around_type_moon/all_around_type_moon_4_16.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_4_17.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_4_18.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_9_18.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_9_19.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_9_20.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_10_7.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_10_8.jpg,7.86,All Around Type-Moon
./data/all_around_type_moon/all_around_type_moon_10_9.jpg,7.86,All Around Type-Moon
./data/another/another_15_17.jpg,7.85,Another
./data/another/another_15_18.jpg,7.85,Another
./data/another/another_15_19.jpg,7.85,Another
./data/another/another_7_17.jpg,7.85,Another
./data/another/another_7_18.jpg,7.85,Another
./data/another/another_7_19.jpg,7.85,Another
./data/another/another_16_15.jpg,7.85,Another
./data/another/another_16_16.jpg,7.85,Another
./data/another/another_16_17.jpg,7.85,Another
./data/melancholia/melancholia_12_5.jpg,7.82,Melancholia
./data/melancholia/melancholia_12_6.jpg,7.82,Melancholia
./data/melancholia/melancholia_12_7.jpg,7.82,Melancholia
./data/melancholia/melancholia_10_5.jpg,7.82,Melancholia
./data/melancholia/melancholia_10_6.jpg,7.82,Melancholia
./data/melancholia/melancholia_10_7.jpg,7.82,Melancholia
./data/melancholia/melancholia_2_5.jpg,7.82,Melancholia
./data/melancholia/melancholia_2_6.jpg,7.82,Melancholia
./data/melancholia/melancholia_2_7.jpg,7.82,Melancholia
./data/switch/switch_21_17.jpg,7.82,Switch
./data/switch/switch_21_18.jpg,7.82,Switch
./data/switch/switch_21_19.jpg,7.82,Switch
./data/switch/switch_17_16.jpg,7.82,Switch
./data/switch/switch_17_17.jpg,7.82,Switch
./data/switch/switch_17_18.jpg,7.82,Switch
./data/switch/switch_5_20.jpg,7.82,Switch
./data/switch/switch_5_21.jpg,7.82,Switch
./data/switch/switch_5_22.jpg,7.82,Switch
./data/zero_no_tsukaima/zero_no_tsukaima_33_3.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_33_4.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_33_5.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_21_20.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_21_21.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_21_22.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_5_11.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_5_12.jpg,7.82,Zero no Tsukaima
./data/zero_no_tsukaima/zero_no_tsukaima_5_13.jpg,7.82,Zero no Tsukaima
./data/asterisk/asterisk_12_19.jpg,7.79,Asterisk
./data/asterisk/asterisk_12_20.jpg,7.79,Asterisk
./data/asterisk/asterisk_12_21.jpg,7.79,Asterisk
./data/asterisk/asterisk_22_15.jpg,7.79,Asterisk
./data/asterisk/asterisk_22_16.jpg,7.79,Asterisk
./data/asterisk/asterisk_22_17.jpg,7.79,Asterisk
./data/asterisk/asterisk_4_22.jpg,7.79,Asterisk
./data/asterisk/asterisk_4_23.jpg,7.79,Asterisk
./data/asterisk/asterisk_4_24.jpg,7.79,Asterisk
./data/shinobi_life/shinobi_life_8_18.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_8_19.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_8_20.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_36_17.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_36_18.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_36_19.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_15_19.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_15_20.jpg,7.78,Shinobi Life
./data/shinobi_life/shinobi_life_15_21.jpg,7.78,Shinobi Life
./data/love_in_the_mask/love_in_the_mask_37_14.jpg,7.78,Love in the Mask
